"id","fltid","adep","ades","CLASS","atot","c_time","lat","lon","bear","drwy","type","atot_epoch","sector","congestion","arrival_yield","transit","saturation","c","percentile_20","kpi08_p20","unimp_time","kpi08"
"2024-01-02 21:30:17AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1704231017000,1704229575820,-21.8491354064,-45.9556066199,18.0649775194,"10R","B77W",1704231017000,0,4,12,24.0196666667,10.2407962222,100,21.9445633333,2.0751033333,22.25655,1.7631166667
"2024-01-29 07:48:37TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1706514517000,1706513157859,-21.7767481299,-46.3462481501,4.3714694379,"10R","B77W",1706514517000,0,4,7,22.65235,10.2407962222,100,21.9445633333,0.7077866667,22.25655,0.3958
"2024-01-29 07:50:35TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1706514635000,1706513286164,-21.8737033024,-45.8536226241,21.633350818,"10R","B77W",1706514635000,0,5,8,22.4806,10.2407962222,100,21.9445633333,0.5360366667,22.25655,0.22405
"2024-01-23 06:19:31TAM9485EGLLSBGR","TAM9485","EGLL","SBGR","H",1705990771000,1705989429505,-21.8747653103,-45.8663578166,21.2416964197,"10R","B77W",1705990771000,0,1,1,22.35825,10.2407962222,100,21.9445633333,0.4136866667,22.25655,0.1017
"2024-01-29 08:21:38TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1706516498000,1706515151497,-21.8715246496,-45.8640457422,21.275180919,"10R","B77W",1706516498000,0,7,16,22.4417166667,10.2407962222,100,21.9445633333,0.4971533333,22.25655,0.1851666667
"2024-01-23 09:17:42TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1706001462000,1705999860750,-21.835810793,-46.0087262726,16.1854821638,"10R","B77W",1706001462000,0,13,26,26.6875,10.2407962222,100,21.9445633333,4.7429366667,22.25655,4.43095
"2024-01-23 09:40:21AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1706002821000,1706001189190,-21.7923692072,-46.2198490587,8.7600797068,"10R","B77W",1706002821000,0,13,29,27.1968333333,10.2407962222,100,21.9445633333,5.25227,22.25655,4.9402833333
"2024-01-23 09:51:15SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1706003475000,1706001806607,-21.8001686476,-46.1166629208,12.2940007544,"10R","B77W",1706003475000,0,13,30,27.80655,10.2407962222,100,21.9445633333,5.8619866667,22.25655,5.55
"2024-01-29 10:10:05SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1706523005000,1706521045612,-21.8104455374,-46.0654455213,14.0804518948,"10R","B77W",1706523005000,0,14,26,32.6564666667,10.2407962222,100,21.9445633333,10.7119033333,22.25655,10.3999166667
"2024-01-29 09:45:16AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1706521516000,1706519462265,-21.8102150373,-46.0858955972,13.3983064588,"10R","B77W",1706521516000,0,15,27,34.2289166667,10.2407962222,100,21.9445633333,12.2843533333,22.25655,11.9723666667
"2024-01-09 18:56:13TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1704826573000,1704825170869,-21.8870210861,-45.809638568,23.1910680253,"10R","B77W",1704826573000,0,11,25,23.36885,10.2407962222,100,21.9445633333,1.4242866667,22.25655,1.1123
"2024-01-02 09:04:53AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1704186293000,1704184825625,-21.8090727812,-46.0861688113,13.3801272521,"10R","B77W",1704186293000,0,12,27,24.45625,10.2407962222,100,21.9445633333,2.5116866667,22.25655,2.1997
"2024-01-23 20:47:26AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1706042846000,1706041367813,-22.0202040451,-45.5312060715,33.6418870047,"10R","B77W",1706042846000,0,6,13,24.63645,10.2407962222,100,21.9445633333,2.6918866667,22.25655,2.3799
"2024-01-23 21:48:05KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1706046485000,1706045210350,-21.8507130515,-45.9431787932,18.4868601043,"10R","B77W",1706046485000,0,3,7,21.2441666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-23 22:57:29TAM8073LIMCSBGR","TAM8073","LIMC","SBGR","H",1706050649000,1706049162168,-21.9273739706,-45.724481146,26.3971522835,"10R","B77W",1706050649000,0,8,18,24.7805333333,10.2407962222,100,21.9445633333,2.83597,22.25655,2.5239833333
"2024-01-23 23:23:44TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1706052224000,1706050851848,-21.9392728981,-45.6955170355,27.4585006226,"10R","B77W",1706052224000,0,9,22,22.8692,10.2407962222,100,21.9445633333,0.9246366667,22.25655,0.61265
"2024-01-02 18:16:54TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1704219414000,1704218141911,-21.8033375972,-46.145640692,11.342712085,"10R","B77W",1704219414000,0,2,12,21.2014833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-01 08:05:32TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1704096332000,1704094963693,-21.8774254522,-45.8361437516,22.233112461,"10R","B77W",1704096332000,0,4,4,22.8051166667,10.2407962222,100,21.9445633333,0.8605533333,22.25655,0.5485666667
"2024-01-24 09:08:59AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1706087339000,1706085951945,-21.8744323657,-45.8695475913,21.1357911296,"10R","B77W",1706087339000,0,9,22,23.1175833333,10.2407962222,100,21.9445633333,1.17302,22.25655,0.8610333333
"2024-01-24 07:53:36TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1706082816000,1706081516096,-21.8742018656,-45.8580316167,21.4996939846,"10R","B77W",1706082816000,0,5,6,21.6650666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-24 08:18:42TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1706084322000,1706082665328,-21.8742821138,-45.8640286664,21.3099323715,"10R","B77W",1706084322000,0,12,16,27.6112,10.2407962222,100,21.9445633333,5.6666366667,22.25655,5.35465
"2024-01-09 09:31:46SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1704792706000,1704791368467,-21.8728444761,-45.8639910994,21.293280138,"10R","B77W",1704792706000,0,12,27,22.2922166667,10.2407962222,100,21.9445633333,0.3476533333,22.25655,0.0356666667
"2024-01-24 09:30:22SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1706088622000,1706087228188,-21.8743350434,-45.8635300506,21.3264703304,"10R","B77W",1706088622000,0,12,26,23.2302,10.2407962222,100,21.9445633333,1.2856366667,22.25655,0.97365
"2024-01-09 09:05:16AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1704791116000,1704789815271,-21.7806854131,-46.3386357221,4.6437589624,"10R","B77W",1704791116000,0,8,24,21.6788166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-09 08:16:03TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1704788163000,1704786692964,-21.7864957231,-46.2970388743,6.0925464632,"10R","B77W",1704788163000,0,9,13,24.5006,10.2407962222,100,21.9445633333,2.5560366667,22.25655,2.24405
"2024-01-09 08:09:24TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1704787764000,1704786228137,-21.8945149005,-45.7744622517,24.3860074566,"10R","B77W",1704787764000,0,7,10,25.5977166667,10.2407962222,100,21.9445633333,3.6531533333,22.25655,3.3411666667
"2024-01-31 09:22:57TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1706692977000,1706691389050,-21.8116782861,-46.0864215343,13.392383542,"10R","B77W",1706692977000,0,11,23,26.4658333333,10.2407962222,100,21.9445633333,4.52127,22.25655,4.2092833333
"2024-01-01 21:44:32KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1704145472000,1704144192694,-21.8088730145,-46.0855574947,13.3989207335,"10R","B77W",1704145472000,0,4,10,21.3217666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-08 22:03:25KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1704751405000,1704749744756,-21.7905883804,-46.2338171299,8.274885806,"10R","B77W",1704751405000,0,7,16,27.6707333333,10.2407962222,100,21.9445633333,5.72617,22.25655,5.4141833333
"2024-01-01 08:10:41TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1704096641000,1704095356685,-21.8974926204,-45.7864426903,24.0566545641,"10R","B77W",1704096641000,0,4,5,21.40525,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-24 19:37:55TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1706125075000,1706123617096,-21.8565318985,-45.9132276967,19.5214789013,"10R","B77W",1706125075000,0,10,25,24.2984,10.2407962222,100,21.9445633333,2.3538366667,22.25655,2.04185
"2024-01-08 21:33:33AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1704749613000,1704747922809,-21.7844621999,-46.2496737936,7.7049476861,"10R","B77W",1704749613000,0,8,13,28.16985,10.2407962222,100,21.9445633333,6.2252866667,22.25655,5.9133
"2024-01-24 21:14:34AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1706130874000,1706129454644,-21.8748233622,-45.8640491574,21.3160064137,"10R","B77W",1706130874000,0,4,10,23.6559333333,10.2407962222,100,21.9445633333,1.71137,22.25655,1.3993833333
"2024-01-24 22:04:57TAM8115LEBLSBGR","TAM8115","LEBL","SBGR","H",1706133897000,1706132516319,-21.871359031,-45.8634719926,21.2913771478,"10R","B77W",1706133897000,0,6,12,23.01135,10.2407962222,100,21.9445633333,1.0667866667,22.25655,0.7548
"2024-01-24 22:10:35KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1706134235000,1706132761118,-21.8695611302,-45.8617917259,21.3224862139,"10R","B77W",1706134235000,0,8,12,24.5647,10.2407962222,100,21.9445633333,2.6201366667,22.25655,2.30815
"2024-01-25 08:06:48TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1706170008000,1706168586148,-21.8743469953,-45.8659548258,21.2493601078,"10R","B77W",1706170008000,0,7,13,23.6975333333,10.2407962222,100,21.9445633333,1.75297,22.25655,1.4409833333
"2024-01-25 08:25:25TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1706171125000,1706169783460,-21.8721154128,-45.862259605,21.3393122031,"10R","B77W",1706171125000,0,8,18,22.359,10.2407962222,100,21.9445633333,0.4144366667,22.25655,0.10245
"2024-01-25 08:55:20AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1706172920000,1706171359130,-21.7882645979,-46.255704995,7.516430576,"10R","B77W",1706172920000,0,9,21,26.0145,10.2407962222,100,21.9445633333,4.0699366667,22.25655,3.75795
"2024-01-08 10:00:30SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1704708030000,1704706663490,-21.8706231381,-45.8589229777,21.4267270861,"10R","B77W",1704708030000,0,12,31,22.7751666667,10.2407962222,100,21.9445633333,0.8306033333,22.25655,0.5186166667
"2024-01-08 09:17:45TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1704705465000,1704703969154,-21.8350339223,-45.9852469353,16.9502266156,"10R","B77W",1704705465000,0,12,25,24.9307666667,10.2407962222,100,21.9445633333,2.9862033333,22.25655,2.6742166667
"2024-01-08 09:03:09AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1704704589000,1704703113506,-21.8075753843,-46.0851340128,13.4027296622,"10R","B77W",1704704589000,0,10,24,24.5915666667,10.2407962222,100,21.9445633333,2.6470033333,22.25655,2.3350166667
"2024-01-08 08:50:05TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1704703805000,1704702375296,-21.792669711,-46.2406201612,8.0527579919,"10R","B77W",1704703805000,0,8,22,23.8284,10.2407962222,100,21.9445633333,1.8838366667,22.25655,1.57185
"2024-01-08 07:37:21TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1704699441000,1704698120617,-21.8722605425,-45.8632397606,21.3099426872,"10R","B77W",1704699441000,0,2,4,22.0063833333,10.2407962222,100,21.9445633333,0.06182,22.25655,0
"2024-01-31 20:40:50AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1706733650000,1706732438453,-21.794631523,-46.1910796132,9.7504622052,"10R","B77W",1706733650000,0,6,15,20.19245,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-25 19:00:07TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1706209207000,1706207713906,-21.8699265156,-45.8634275953,21.2750492906,"10R","B77W",1706209207000,0,11,20,24.8849,10.2407962222,100,21.9445633333,2.9403366667,22.25655,2.62835
"2024-01-25 21:03:10AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1706216590000,1706215301294,-21.8715246496,-45.8612282218,21.3647524899,"10R","B77W",1706216590000,0,3,9,21.4784333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-07 22:24:16TAM8121LIRFSBGR","TAM8121","LIRF","SBGR","H",1704666256000,1704664867393,-21.8780845118,-45.8422159351,22.0499653539,"10R","B77W",1704666256000,0,6,12,23.14345,10.2407962222,100,21.9445633333,1.1988866667,22.25655,0.8869
"2024-01-07 22:07:26TAM8073LIMCSBGR","TAM8073","LIMC","SBGR","H",1704665246000,1704663894546,-21.8745979843,-45.8656542903,21.2620532491,"10R","B77W",1704665246000,0,3,10,22.5242333333,10.2407962222,100,21.9445633333,0.57967,22.25655,0.2676833333
"2024-01-07 21:29:30KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1704662970000,1704661467389,-21.9864059005,-45.5912038894,31.3217852035,"10R","B77W",1704662970000,0,5,9,25.0435166667,10.2407962222,100,21.9445633333,3.0989533333,22.25655,2.7869666667
"2024-01-07 21:12:15AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1704661935000,1704660625695,-21.8723032277,-45.8623074175,21.3401250285,"10R","B77W",1704661935000,0,2,10,21.82175,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-25 22:31:14KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1706221874000,1706220574330,-21.8692401375,-45.8614433779,21.3295663492,"10R","B77W",1706221874000,0,4,11,21.6611666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-07 18:43:09SWR7092LSZHSBGR","SWR7092","LSZH","SBGR","H",1704652989000,1704651439048,-21.8832835696,-45.8306077507,22.4834796759,"10R","B77W",1704652989000,0,9,16,25.8325333333,10.2407962222,100,21.9445633333,3.88797,22.25655,3.5759833333
"2024-01-30 08:16:26TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1706602586000,1706601211444,-21.7719315314,-46.3611553948,3.8480835862,"10R","B77W",1706602586000,0,8,12,22.9092666667,10.2407962222,100,21.9445633333,0.9647033333,22.25655,0.6527166667
"2024-01-30 08:20:13TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1706602813000,1706601436040,-21.833886544,-46.0093546651,16.1463146761,"10R","B77W",1706602813000,0,10,14,22.9493333333,10.2407962222,100,21.9445633333,1.00477,22.25655,0.6927833333
"2024-01-07 18:48:26TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1704653306000,1704651944819,-21.866627803,-45.8941880886,20.2519113876,"10R","B77W",1704653306000,0,11,18,22.68635,10.2407962222,100,21.9445633333,0.7417866667,22.25655,0.4298
"2024-01-26 08:08:29TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1706256509000,1706255147050,-21.7825311213,-46.2928211315,6.2225574805,"10R","B77W",1706256509000,0,4,8,22.6991666667,10.2407962222,100,21.9445633333,0.7546033333,22.25655,0.4426166667
"2024-01-26 08:11:56TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1706256716000,1706255436362,-21.783968759,-46.2778353377,6.7411745777,"10R","B77W",1706256716000,0,5,8,21.3273,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-26 09:36:49SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1706261809000,1706260476426,-21.8722281018,-45.8628914126,21.3206201756,"10R","B77W",1706261809000,0,8,25,22.2095666667,10.2407962222,100,21.9445633333,0.2650033333,22.25655,0
"2024-01-01 21:22:28AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1704144148000,1704142745074,-21.8944722153,-45.7810398814,24.1822231243,"10R","B77W",1704144148000,0,3,7,23.3821,10.2407962222,100,21.9445633333,1.4375366667,22.25655,1.12555
"2024-01-26 07:53:13TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1706255593000,1706254244858,-21.8699487119,-45.8618224625,21.3263145357,"10R","B77W",1706255593000,0,3,4,22.4690333333,10.2407962222,100,21.9445633333,0.52447,22.25655,0.2124833333
"2024-01-26 10:22:16AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1706264536000,1706263252944,-21.7801544092,-46.2972164634,6.0633044274,"10R","B77W",1706264536000,0,10,27,21.3842666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-30 08:52:32AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1706604752000,1706603436614,-21.8641708426,-45.8849193,20.5198181256,"10R","B77W",1706604752000,0,9,23,21.9231,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-07 09:05:35AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1704618335000,1704616780725,-21.7971636093,-46.1595882722,10.8312867575,"10R","B77W",1704618335000,0,10,23,25.9045833333,10.2407962222,100,21.9445633333,3.96002,22.25655,3.6480333333
"2024-01-07 08:20:40TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1704615640000,1704614228592,-21.7783855343,-46.3263410872,5.0593843399,"10R","B77W",1704615640000,0,6,12,23.5234666667,10.2407962222,100,21.9445633333,1.5789033333,22.25655,1.2669166667
"2024-01-07 07:33:17TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1704612797000,1704611396536,-21.8958671678,-45.794977216,23.7686794472,"10R","B77W",1704612797000,0,1,1,23.3410666667,10.2407962222,100,21.9445633333,1.3965033333,22.25655,1.0845166667
"2024-01-07 07:19:18TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1704611958000,1704610625301,-21.872651539,-45.8627206538,21.331309573,"10R","B77W",1704611958000,0,0,1,22.21165,10.2407962222,100,21.9445633333,0.2670866667,22.25655,0
"2024-01-26 18:46:46TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1706294806000,1706292954866,-21.8462772051,-45.9641650518,17.7551827854,"10R","B77W",1706294806000,0,13,19,30.8522333333,10.2407962222,100,21.9445633333,8.90767,22.25655,8.5956833333
"2024-01-06 22:42:17TAM8073LIMCSBGR","TAM8073","LIMC","SBGR","H",1704580937000,1704579615679,-21.8714290347,-45.8595923523,21.4155174687,"10R","B77W",1704580937000,0,8,13,22.0220166667,10.2407962222,100,21.9445633333,0.0774533333,22.25655,0
"2024-01-01 09:37:54SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1704101874000,1704100603445,-21.7947442119,-46.22607151,8.5602131906,"10R","B77W",1704101874000,0,5,24,21.1759166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-06 20:51:03AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1704574263000,1704572912024,-21.8728017909,-45.8628538457,21.3289390165,"10R","B77W",1704574263000,0,6,14,22.5162666667,10.2407962222,100,21.9445633333,0.5717033333,22.25655,0.2597166667
"2024-01-26 21:04:28AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1706303068000,1706301824505,-21.8745399324,-45.8645716794,21.2958362723,"10R","B77W",1706303068000,0,3,8,20.7249166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-26 21:52:38KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1706305958000,1706304673850,-21.8871610936,-45.8246755894,22.7211766425,"10R","B77W",1706305958000,0,5,12,21.4025,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-06 18:29:51TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1704565791000,1704564515656,-21.8120863566,-46.0659407218,14.0776743899,"10R","B77W",1704565791000,0,6,13,21.2557333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-16 09:54:06SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1705398846000,1705397535590,-21.8756121847,-45.865589402,21.2767106581,"10R","B77W",1705398846000,0,11,31,21.8401666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-17 08:11:03TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1705479063000,1705477773434,-21.871359031,-45.8617063465,21.3475031351,"10R","B77W",1705479063000,0,4,6,21.4927666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-27 07:57:57TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1706342277000,1706340793696,-21.8839699477,-45.8290367696,22.541939137,"10R","B77W",1706342277000,0,4,7,24.7217333333,10.2407962222,100,21.9445633333,2.77717,22.25655,2.4651833333
"2024-01-16 09:02:55AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1705395775000,1705394287019,-21.7878582348,-46.2389467247,8.0865974651,"10R","B77W",1705395775000,0,10,25,24.7996833333,10.2407962222,100,21.9445633333,2.85512,22.25655,2.5431333333
"2024-01-16 08:08:24TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1705392504000,1705391248824,-21.8723783537,-45.8556614843,21.5520883133,"10R","B77W",1705392504000,0,6,8,20.9196,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-27 08:00:37TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1706342437000,1706340938583,-21.8068890062,-46.0856701955,13.3794336181,"10R","B77W",1706342437000,0,5,8,24.9736166667,10.2407962222,100,21.9445633333,3.0290533333,22.25655,2.7170666667
"2024-01-17 08:24:15TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1705479855000,1705478645005,-21.782257936,-46.293432448,6.2005998811,"10R","B77W",1705479855000,0,4,9,20.1665833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-17 08:44:23TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1705481063000,1705479785828,-21.893650952,-45.8799980309,21.0380708794,"10R","B77W",1705481063000,0,7,15,21.2862,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-27 08:18:26TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1706343506000,1706341816414,-21.8735359764,-45.8630211893,21.3327369696,"10R","B77W",1706343506000,0,10,15,28.1597666667,10.2407962222,100,21.9445633333,6.2152033333,22.25655,5.9032166667
"2024-01-17 10:20:31SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1705486831000,1705485445458,-21.8920050105,-45.8784372953,21.0680615449,"10R","B77W",1705486831000,0,10,26,23.0923666667,10.2407962222,100,21.9445633333,1.1478033333,22.25655,0.8358166667
"2024-01-17 09:23:05AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1705483385000,1705482071994,-21.7855993338,-46.2475871209,7.7813387797,"10R","B77W",1705483385000,0,11,27,21.8834333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-06 09:43:14SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1704534194000,1704532663329,-21.8706504566,-45.8623347389,21.3187430547,"10R","B77W",1704534194000,0,12,26,25.5111833333,10.2407962222,100,21.9445633333,3.56662,22.25655,3.2546333333
"2024-01-06 08:16:46TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1704529006000,1704527447167,-21.8064058097,-46.0845431873,13.4131169119,"10R","B77W",1704529006000,0,8,15,25.98055,10.2407962222,100,21.9445633333,4.0359866667,22.25655,3.724
